Date,Open,High,Low,Close,Adj Close,Volume
2018-07-13,0.44,0.44,0.43,0.44,0.44,179403008
2018-07-14,0.44,0.44,0.43,0.44,0.44,134840992
2018-07-15,0.44,0.45,0.44,0.45,0.45,152903008
2018-07-16,0.45,0.48,0.44,0.48,0.48,269283008
2018-07-17,0.48,0.52,0.47,0.51,0.51,347700000
2018-07-18,0.51,0.52,0.48,0.49,0.49,367988992
2018-07-19,0.49,0.49,0.47,0.48,0.48,293942016
2018-07-20,0.48,0.48,0.44,0.45,0.45,295403008
2018-07-21,0.45,0.46,0.44,0.46,0.46,180339008
2018-07-22,0.46,0.46,0.45,0.45,0.45,158906000
2018-07-23,0.45,0.46,0.44,0.45,0.45,194542000
2018-07-24,0.45,0.47,0.44,0.46,0.46,319956000
2018-07-25,0.46,0.47,0.45,0.46,0.46,255872000
2018-07-26,0.46,0.47,0.45,0.45,0.45,199587008
2018-07-27,0.45,0.46,0.45,0.45,0.45,203720992
2018-07-28,0.45,0.46,0.45,0.45,0.45,157346000
2018-07-29,0.46,0.46,0.45,0.45,0.45,191966000
2018-07-30,0.45,0.45,0.44,0.45,0.45,247714000
2018-07-31,0.45,0.45,0.43,0.44,0.44,228767000
2018-08-01,0.44,0.46,0.43,0.45,0.45,323200000
2018-08-02,0.45,0.45,0.43,0.43,0.43,204898000
2018-08-03,0.43,0.44,0.43,0.44,0.44,278870000
2018-08-04,0.44,0.44,0.43,0.43,0.43,185678000
2018-08-05,0.43,0.43,0.43,0.43,0.43,186848000
2018-08-06,0.43,0.44,0.41,0.41,0.41,242075000
2018-08-07,0.41,0.42,0.38,0.38,0.38,244448000
2018-08-08,0.38,0.38,0.33,0.33,0.33,360857000
2018-08-09,0.33,0.36,0.33,0.35,0.35,325775000
2018-08-10,0.35,0.35,0.32,0.32,0.32,249264000
2018-08-11,0.32,0.32,0.29,0.3,0.3,284423000
2018-08-12,0.3,0.31,0.3,0.3,0.3,178827000
2018-08-13,0.3,0.31,0.28,0.28,0.28,235117000
2018-08-14,0.28,0.28,0.25,0.27,0.27,276768000
2018-08-15,0.28,0.3,0.28,0.28,0.28,332432000
2018-08-16,0.28,0.3,0.28,0.29,0.29,238219000
2018-08-17,0.29,0.37,0.29,0.37,0.37,497206000
2018-08-18,0.36,0.37,0.32,0.33,0.33,434332000
2018-08-19,0.33,0.35,0.32,0.34,0.34,327300000
2018-08-20,0.34,0.35,0.32,0.32,0.32,311144000
2018-08-21,0.32,0.34,0.32,0.34,0.34,248735000
2018-08-22,0.33,0.35,0.32,0.32,0.32,286845000
2018-08-23,0.32,0.33,0.32,0.33,0.33,217578000
2018-08-24,0.33,0.33,0.32,0.33,0.33,244571000
2018-08-25,0.33,0.33,0.32,0.33,0.33,167363000
2018-08-26,0.33,0.33,0.32,0.32,0.32,168718000
2018-08-27,0.32,0.34,0.32,0.34,0.34,227284000
2018-08-28,0.34,0.36,0.33,0.35,0.35,329550000
2018-08-29,0.35,0.35,0.34,0.34,0.34,275908000
2018-08-30,0.34,0.35,0.33,0.34,0.34,263925000
2018-08-31,0.34,0.34,0.33,0.34,0.34,219139000
2018-09-01,0.34,0.35,0.33,0.35,0.35,257267000
2018-09-02,0.35,0.35,0.34,0.34,0.34,240907000
2018-09-03,0.34,0.34,0.33,0.34,0.34,201147000
2018-09-04,0.34,0.34,0.33,0.33,0.33,241419000
2018-09-05,0.33,0.33,0.28,0.28,0.28,344488000
2018-09-06,0.28,0.31,0.28,0.3,0.3,329763000
2018-09-07,0.3,0.31,0.29,0.29,0.29,213961000
2018-09-08,0.29,0.3,0.27,0.28,0.28,169208000
2018-09-09,0.28,0.29,0.27,0.28,0.28,168991000
2018-09-10,0.28,0.28,0.26,0.27,0.27,204958000
2018-09-11,0.27,0.27,0.26,0.26,0.26,200330000
2018-09-12,0.26,0.27,0.26,0.27,0.27,298449000
2018-09-13,0.27,0.28,0.27,0.28,0.28,311799000
2018-09-14,0.28,0.28,0.27,0.28,0.28,269029000
2018-09-15,0.28,0.28,0.28,0.28,0.28,205361000
2018-09-16,0.28,0.28,0.28,0.28,0.28,197009000
2018-09-17,0.28,0.28,0.27,0.27,0.27,246489000
2018-09-18,0.27,0.33,0.27,0.32,0.32,600216000
2018-09-19,0.32,0.33,0.31,0.33,0.33,489609000
2018-09-20,0.33,0.48,0.32,0.45,0.45,1291360000
2018-09-21,0.45,0.77,0.43,0.56,0.56,4101490000
2018-09-22,0.57,0.61,0.5,0.57,0.57,2411430000
2018-09-23,0.58,0.6,0.56,0.57,0.57,1043970000
2018-09-24,0.57,0.58,0.49,0.49,0.49,1034380000
2018-09-25,0.49,0.55,0.44,0.53,0.53,1639680000
2018-09-26,0.52,0.57,0.49,0.52,0.52,1821610000
2018-09-27,0.52,0.55,0.51,0.54,0.54,824083000
2018-09-28,0.54,0.55,0.52,0.54,0.54,718255000
2018-09-29,0.54,0.59,0.53,0.57,0.57,1034370000
2018-09-30,0.57,0.62,0.56,0.58,0.58,1329720000
2018-10-01,0.58,0.6,0.54,0.58,0.58,1412800000
2018-10-02,0.58,0.58,0.52,0.52,0.52,743705000
2018-10-03,0.52,0.54,0.51,0.53,0.53,789229000
2018-10-04,0.53,0.55,0.53,0.53,0.53,621615000
2018-10-05,0.53,0.53,0.51,0.52,0.52,589636000
2018-10-06,0.52,0.52,0.47,0.49,0.49,672167000
2018-10-07,0.49,0.49,0.47,0.48,0.48,548645000
2018-10-08,0.48,0.5,0.48,0.49,0.49,540832000
2018-10-09,0.49,0.49,0.47,0.48,0.48,416867000
2018-10-10,0.48,0.48,0.46,0.46,0.46,412207000
2018-10-11,0.46,0.46,0.38,0.38,0.38,791202000
2018-10-12,0.38,0.44,0.38,0.42,0.42,820154000
2018-10-13,0.42,0.43,0.41,0.42,0.42,373875000
2018-10-14,0.42,0.42,0.4,0.4,0.4,289195000
2018-10-15,0.4,0.47,0.4,0.45,0.45,1041470000
2018-10-16,0.45,0.47,0.45,0.47,0.47,605102000
2018-10-17,0.47,0.48,0.46,0.47,0.47,526538000
2018-10-18,0.47,0.47,0.45,0.46,0.46,476876000
2018-10-19,0.46,0.46,0.45,0.45,0.45,303401000
2018-10-20,0.45,0.46,0.45,0.46,0.46,277061000
2018-10-21,0.46,0.46,0.46,0.46,0.46,262867000
2018-10-22,0.46,0.46,0.45,0.45,0.45,249302000
2018-10-23,0.45,0.47,0.44,0.46,0.46,445238000
2018-10-24,0.46,0.47,0.45,0.46,0.46,295115000
2018-10-25,0.46,0.46,0.45,0.46,0.46,273380000
2018-10-26,0.46,0.46,0.45,0.46,0.46,235514000
2018-10-27,0.46,0.46,0.46,0.46,0.46,211006000
2018-10-28,0.46,0.46,0.46,0.46,0.46,280005000
2018-10-29,0.46,0.46,0.44,0.44,0.44,341648000
2018-10-30,0.44,0.45,0.44,0.44,0.44,245858000
2018-10-31,0.45,0.45,0.44,0.45,0.45,367008000
2018-11-01,0.45,0.46,0.45,0.46,0.46,346501000
2018-11-02,0.46,0.46,0.46,0.46,0.46,401300000
2018-11-03,0.46,0.46,0.45,0.46,0.46,275311000
2018-11-04,0.46,0.47,0.45,0.46,0.46,429629000
2018-11-05,0.46,0.5,0.46,0.5,0.5,556519000
2018-11-06,0.5,0.56,0.5,0.55,0.55,1333160000
2018-11-07,0.55,0.55,0.52,0.54,0.54,631230000
2018-11-08,0.54,0.54,0.49,0.49,0.49,686221000
2018-11-09,0.49,0.52,0.49,0.5,0.5,509865000
2018-11-10,0.5,0.51,0.5,0.51,0.51,328038000
2018-11-11,0.51,0.51,0.5,0.51,0.51,292675000
2018-11-12,0.51,0.53,0.5,0.52,0.52,605042000
2018-11-13,0.52,0.53,0.51,0.51,0.51,521675000
2018-11-14,0.51,0.51,0.43,0.47,0.47,980604000
2018-11-15,0.47,0.48,0.43,0.48,0.48,965997000
2018-11-16,0.48,0.49,0.46,0.47,0.47,593572000
2018-11-17,0.47,0.5,0.47,0.49,0.49,607453000
2018-11-18,0.49,0.52,0.49,0.51,0.51,884280000
2018-11-19,0.51,0.51,0.47,0.48,0.48,1297340000
2018-11-20,0.48,0.5,0.42,0.43,0.43,1538310000
2018-11-21,0.44,0.46,0.42,0.45,0.45,858303000
2018-11-22,0.45,0.45,0.43,0.43,0.43,480044000
2018-11-23,0.43,0.43,0.4,0.41,0.41,774083000
2018-11-24,0.41,0.42,0.37,0.38,0.38,626279000
2018-11-25,0.37,0.39,0.32,0.37,0.37,1296590000
2018-11-26,0.38,0.39,0.34,0.36,0.36,1032000000
2018-11-27,0.35,0.37,0.34,0.36,0.36,600169000
2018-11-28,0.36,0.4,0.36,0.39,0.39,774818000
2018-11-29,0.39,0.39,0.37,0.38,0.38,629900577
2018-11-30,0.38,0.38,0.36,0.36,0.36,512041152
2018-12-01,0.36,0.38,0.36,0.37,0.37,397266566
2018-12-02,0.37,0.38,0.37,0.37,0.37,335732170
2018-12-03,0.37,0.37,0.35,0.35,0.35,392651603
2018-12-04,0.35,0.36,0.34,0.35,0.35,445334425
2018-12-05,0.35,0.35,0.34,0.34,0.34,400526135
2018-12-06,0.34,0.34,0.31,0.31,0.31,517551018
2018-12-07,0.31,0.31,0.29,0.3,0.3,667331347
2018-12-08,0.3,0.32,0.3,0.31,0.31,463529471
2018-12-09,0.31,0.32,0.3,0.31,0.31,430122747
2018-12-10,0.31,0.32,0.3,0.3,0.3,386627711
2018-12-11,0.3,0.31,0.3,0.3,0.3,394872461
2018-12-12,0.3,0.31,0.3,0.31,0.31,370325300
2018-12-13,0.31,0.31,0.3,0.3,0.3,303413883
2018-12-14,0.3,0.3,0.29,0.29,0.29,320266797
2018-12-15,0.29,0.29,0.28,0.29,0.29,277696890
2018-12-16,0.29,0.29,0.29,0.29,0.29,316135928
2018-12-17,0.29,0.34,0.29,0.33,0.33,639336585
2018-12-18,0.33,0.35,0.33,0.35,0.35,753758217
2018-12-19,0.36,0.39,0.35,0.35,0.35,1041279272
2018-12-20,0.35,0.39,0.35,0.38,0.38,1006287680
2018-12-21,0.38,0.38,0.35,0.36,0.36,724747471
2018-12-22,0.36,0.36,0.35,0.36,0.36,487175830
2018-12-23,0.36,0.38,0.36,0.37,0.37,634162707
2018-12-24,0.37,0.45,0.37,0.41,0.41,1688430313
2018-12-25,0.41,0.41,0.37,0.38,0.38,955306080
2018-12-26,0.38,0.39,0.36,0.38,0.38,690588635
2018-12-27,0.38,0.38,0.34,0.34,0.34,575821047
2018-12-28,0.34,0.38,0.34,0.38,0.38,765420103
2018-12-29,0.38,0.38,0.37,0.37,0.37,617892297
2018-12-30,0.37,0.37,0.36,0.37,0.37,486955034
2018-12-31,0.37,0.37,0.35,0.35,0.35,501793515
2019-01-01,0.35,0.36,0.35,0.36,0.36,449347622
2019-01-02,0.37,0.38,0.36,0.38,0.38,543216669
2019-01-03,0.37,0.37,0.36,0.36,0.36,438873803
2019-01-04,0.36,0.36,0.35,0.36,0.36,450633876
2019-01-05,0.36,0.36,0.35,0.36,0.36,452090239
2019-01-06,0.35,0.37,0.35,0.37,0.37,492558794
2019-01-07,0.37,0.38,0.36,0.36,0.36,499028522
2019-01-08,0.36,0.37,0.36,0.37,0.37,499493490
2019-01-09,0.37,0.37,0.36,0.37,0.37,455908708
2019-01-10,0.37,0.38,0.33,0.33,0.33,839535352
2019-01-11,0.33,0.34,0.33,0.33,0.33,501054509
2019-01-12,0.33,0.34,0.33,0.33,0.33,376386863
2019-01-13,0.33,0.33,0.32,0.32,0.32,452358902
2019-01-14,0.32,0.34,0.32,0.33,0.33,545540174
2019-01-15,0.33,0.34,0.32,0.33,0.33,429283720
2019-01-16,0.33,0.33,0.33,0.33,0.33,438731638
2019-01-17,0.33,0.33,0.33,0.33,0.33,433446502
2019-01-18,0.33,0.33,0.32,0.32,0.32,376280714
2019-01-19,0.33,0.33,0.32,0.33,0.33,420070097
